bucket,outcome,mid_price,log_return,realized_volatility_rolling,annualized_volatility_rolling
2026-03-26 18:30:30+00:00,DOWN,0.99,0.0,0.001953824799221292,4.906862845629571
2026-03-26 18:30:30+00:00,UP,0.01,0.0,0.2857624927653564,717.6679091102081
2026-03-26 18:30:35+00:00,DOWN,0.99,0.0,0.0019186178650957427,4.818443660327984
2026-03-26 18:30:35+00:00,UP,0.01,0.0,0.2805260766805709,704.5171007363294
2026-03-26 18:30:40+00:00,DOWN,0.99,0.0,0.0018852480523098764,4.734638247176384
2026-03-26 18:30:40+00:00,UP,0.01,0.0,0.27556747564098943,692.0640009409334
2026-03-26 18:30:45+00:00,DOWN,0.99,0.0,0.0018535609543381382,4.6550588274733915
2026-03-26 18:30:45+00:00,UP,0.01,0.0,0.27086295293124474,680.2489970060528
2026-03-26 18:30:50+00:00,DOWN,0.99,0.0,0.0018234197430829664,4.579361769226807
2026-03-26 18:30:50+00:00,UP,0.01,0.0,0.26639151844487596,669.019374085628
2026-03-26 18:30:55+00:00,DOWN,0.99,0.0,0.001794702676832984,4.507241328605067
2026-03-26 18:30:55+00:00,UP,0.01,0.0,0.2621345329911007,658.3283214560163
2026-03-26 18:31:00+00:00,DOWN,0.99,0.0,0.0017673010268477723,4.43842444273333
2026-03-26 18:31:00+00:00,UP,0.01,0.0,0.25807538013852904,648.1341083797192
2026-03-26 18:31:05+00:00,DOWN,0.99,0.0,0.0017411173419202707,4.372666371291287
2026-03-26 18:31:05+00:00,UP,0.01,0.0,0.25419919237830885,638.3993963876875
2026-03-26 18:31:10+00:00,DOWN,0.99,0.0,0.0017160639876798408,4.309747028098512
2026-03-26 18:31:10+00:00,UP,0.01,0.0,0.2504926212876094,629.0906620646886
2026-03-26 18:31:15+00:00,DOWN,0.99,0.0,0.0016920619106696691,4.2494678772012096
2026-03-26 18:31:15+00:00,UP,0.01,0.0,0.24694364357269857,620.1777099431862
2026-03-26 18:31:20+00:00,DOWN,0.99,0.0,0.001669039587432369,4.1916492935911505
2026-03-26 18:31:20+00:00,UP,0.01,0.0,0.2435413965529514,611.6332593355856
2026-03-26 18:31:25+00:00,DOWN,0.99,0.0,0.0016469321267404027,4.13612830853463
2026-03-26 18:31:25+00:00,UP,0.01,0.0,0.2402760379448517,603.4325921938199
2026-03-26 18:31:30+00:00,DOWN,0.99,0.0,0.0016256804992766543,4.082756674981514
2026-03-26 18:31:30+00:00,UP,0.01,0.0,0.23713862581401904,595.5532516191962
2026-03-26 18:31:35+00:00,DOWN,0.99,0.0,0.0016052308739197556,4.0313992007029595
2026-03-26 18:31:35+00:00,UP,0.01,0.0,0.23412101535351165,587.9747826299869
2026-03-26 18:31:40+00:00,DOWN,0.99,0.0,0.0015855340436262285,3.981932306443812
2026-03-26 18:31:40+00:00,UP,0.01,0.0,0.23121576976981661,580.678508359262
2026-03-26 18:31:45+00:00,DOWN,0.99,0.0,0.0015665449269575272,3.9342427740506767
2026-03-26 18:31:45+00:00,UP,0.01,0.0,0.22841608305256816,573.6473360976834
2026-03-26 18:31:50+00:00,DOWN,0.99,0.0,0.0015482221337482797,3.8882266556850773
2026-03-26 18:31:50+00:00,UP,0.01,0.0,0.22571571279906402,566.8655885880582
2026-03-26 18:31:55+00:00,UP,0.01,0.0,0.22310892158198264,560.3188567754064
