ts,trade_id,token_id,outcome,buyer_address,seller_address,actor_address,side,price,size,notional
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x92e044b65965c242c3c6709a8c33c900fdf1a72b,,0x92e044b65965c242c3c6709a8c33c900fdf1a72b,buy,0.98,60.61,59.3978
2026-03-23 15:58:35+00:00,,70511961689427886849251125331075177577040674831404454735628437740418162211411,UP,,0x7829b9e87673ba4872fc61bb1148db7047451ac0,0x7829b9e87673ba4872fc61bb1148db7047451ac0,sell,0.02,46.5,0.93
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,,0xca0adec0dfda9ad8a63183a370637a3cc4a169a6,0xca0adec0dfda9ad8a63183a370637a3cc4a169a6,sell,0.97,11.71,11.3587
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xd111ced402bac802f74606deca83bbf6a1eaaf32,,0xd111ced402bac802f74606deca83bbf6a1eaaf32,buy,0.98,84.74,83.0452
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xc5e6250906f3a43348374632092a64ee2cf22d79,,0xc5e6250906f3a43348374632092a64ee2cf22d79,buy,0.99,46.7777,46.309923000000005
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xa1303d0d0403549c93c9cdc2866def3b916ded0d,,0xa1303d0d0403549c93c9cdc2866def3b916ded0d,buy,0.98,75.0,73.5
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xaa36bad84a150757e7c281e1b0126e58dfb1bd96,,0xaa36bad84a150757e7c281e1b0126e58dfb1bd96,buy,0.98,5.09,4.9882
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xd0459d96d20e60404f929034f11b9c37f2d0a1ff,,0xd0459d96d20e60404f929034f11b9c37f2d0a1ff,buy,0.98,70.0,68.6
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x434b4cb29775fc72da03f532a8970d313afdd692,,0x434b4cb29775fc72da03f532a8970d313afdd692,buy,0.98,5.102,4.999960000000001
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xf126b87d07994899b70e719e906eee5b98765a07,,0xf126b87d07994899b70e719e906eee5b98765a07,buy,0.99,6.0606,5.999994
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xaa36bad84a150757e7c281e1b0126e58dfb1bd96,,0xaa36bad84a150757e7c281e1b0126e58dfb1bd96,buy,0.99,5.09,5.0390999999999995
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x585e82c8163d724ebbd7f01c93db830f9504e9e7,,0x585e82c8163d724ebbd7f01c93db830f9504e9e7,buy,0.98,1.0204,0.999992
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xa3862f5a9a2db2c9e8bd97f4727c07cb634ec5b5,,0xa3862f5a9a2db2c9e8bd97f4727c07cb634ec5b5,buy,0.99,99.0,98.01
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xaa36bad84a150757e7c281e1b0126e58dfb1bd96,,0xaa36bad84a150757e7c281e1b0126e58dfb1bd96,buy,0.99,5.09,5.0390999999999995
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,,0x528a933d342ab2b6637047f157e865f82bebe368,0x528a933d342ab2b6637047f157e865f82bebe368,sell,0.98,5.7,5.586
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x698bd2d96c368a82764c517cabb987086f67c96d,,0x698bd2d96c368a82764c517cabb987086f67c96d,buy,0.99,5.0,4.95
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,,0xde893a99310549dd505dac5104640f67bf2c97cc,0xde893a99310549dd505dac5104640f67bf2c97cc,sell,0.98,9.0,8.82
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x3846d2db0ae4e855122eed1fe0e13db986b17465,,0x3846d2db0ae4e855122eed1fe0e13db986b17465,buy,0.98,2.0408,1.999984
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x026773a21d375d641982ee26f3f91da39cb74648,,0x026773a21d375d641982ee26f3f91da39cb74648,buy,0.99,1.1515,1.139985
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xaa36bad84a150757e7c281e1b0126e58dfb1bd96,,0xaa36bad84a150757e7c281e1b0126e58dfb1bd96,buy,0.99,5.09,5.0390999999999995
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,,0x7296039bde98f1d7a789c69f3b437ab76841b14e,0x7296039bde98f1d7a789c69f3b437ab76841b14e,sell,0.98,15.06,14.7588
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x63d3fd1fb8f97d01596969e0316022a6126c752f,,0x63d3fd1fb8f97d01596969e0316022a6126c752f,buy,0.99,5.1,5.0489999999999995
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x84ffdda0415b5d9aa6ebc940a36271055b28039b,,0x84ffdda0415b5d9aa6ebc940a36271055b28039b,buy,0.98,2.0,1.96
2026-03-23 15:58:35+00:00,,70511961689427886849251125331075177577040674831404454735628437740418162211411,UP,0xd0459d96d20e60404f929034f11b9c37f2d0a1ff,,0xd0459d96d20e60404f929034f11b9c37f2d0a1ff,buy,0.02,70.0,1.4000000000000001
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,,0x54c7de28779c62e8d20d972165ecf6d3ba9c898e,0x54c7de28779c62e8d20d972165ecf6d3ba9c898e,sell,0.97,4.0,3.88
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,,0x98f8566884be2801bfdbfd38e9f6c4fb248265a4,0x98f8566884be2801bfdbfd38e9f6c4fb248265a4,sell,0.97,409.65,397.36049999999994
2026-03-23 15:58:35+00:00,,70511961689427886849251125331075177577040674831404454735628437740418162211411,UP,,0x5d976b3c9f65a2265a2746ea41c25af001659d07,0x5d976b3c9f65a2265a2746ea41c25af001659d07,sell,0.01,7.0,0.07
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xdc1e9e397b479e11591b1f3025c8ecd641e6d9c8,,0xdc1e9e397b479e11591b1f3025c8ecd641e6d9c8,buy,0.98,50.0,49.0
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xeb30be9d92078241873fa2ee99c19553cdfe1631,,0xeb30be9d92078241873fa2ee99c19553cdfe1631,buy,0.98,5.102,4.999960000000001
2026-03-23 15:58:35+00:00,,70511961689427886849251125331075177577040674831404454735628437740418162211411,UP,,0x5233918d47b9d0e04426f7ffd069a55a3e1d0451,0x5233918d47b9d0e04426f7ffd069a55a3e1d0451,sell,0.02,39.0,0.78
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x0e9310b9a1bf61ff13d5a31e8ca6188abc8ddb0c,,0x0e9310b9a1bf61ff13d5a31e8ca6188abc8ddb0c,buy,0.98,10.20405,9.999969
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xaa36bad84a150757e7c281e1b0126e58dfb1bd96,,0xaa36bad84a150757e7c281e1b0126e58dfb1bd96,buy,0.98,5.09,4.9882
2026-03-23 15:58:35+00:00,,70511961689427886849251125331075177577040674831404454735628437740418162211411,UP,,0xffdf2825f4232defb64bbc88c32dc2f941134c45,0xffdf2825f4232defb64bbc88c32dc2f941134c45,sell,0.02,15.0,0.3
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xa84edaf1a562eabb463dc6cf4c3e9c407a5edbeb,,0xa84edaf1a562eabb463dc6cf4c3e9c407a5edbeb,buy,0.98,7.23465,7.089957
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x61276aba49117fd9299707d5d573652949d5c977,,0x61276aba49117fd9299707d5d573652949d5c977,buy,0.98,70.0,68.6
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xaccd7838fc205aeec83069408f17d3717247353a,,0xaccd7838fc205aeec83069408f17d3717247353a,buy,0.98,1.5,1.47
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x1411104bd626772d15e5be3f6ead467a0071dd9d,,0x1411104bd626772d15e5be3f6ead467a0071dd9d,buy,0.98,30.3061,29.699978
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x576b0696fd5a9225d66fd9500fd98f5be10b0cab,,0x576b0696fd5a9225d66fd9500fd98f5be10b0cab,buy,0.98,40.0,39.2
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x63d3fd1fb8f97d01596969e0316022a6126c752f,,0x63d3fd1fb8f97d01596969e0316022a6126c752f,buy,0.98,5.1,4.997999999999999
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,,0x300513eb2891a840f6a1ed757ef3586a2937cbb2,0x300513eb2891a840f6a1ed757ef3586a2937cbb2,sell,0.97,113.32,109.92039999999999
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x52f8784a81d967a3afb74d2e1608503ff5e261b9,,0x52f8784a81d967a3afb74d2e1608503ff5e261b9,buy,0.98,50.0,49.0
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x63d3fd1fb8f97d01596969e0316022a6126c752f,,0x63d3fd1fb8f97d01596969e0316022a6126c752f,buy,0.98,5.1,4.997999999999999
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x1c473bcff1e5ce70014b21db968c3539246e98da,,0x1c473bcff1e5ce70014b21db968c3539246e98da,buy,0.98,7.0,6.859999999999999
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x207754cf8c4c55793bc5246c295874d873e1b9ea,,0x207754cf8c4c55793bc5246c295874d873e1b9ea,buy,0.98,326.14285,319.619993
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xa1303d0d0403549c93c9cdc2866def3b916ded0d,,0xa1303d0d0403549c93c9cdc2866def3b916ded0d,buy,0.98,75.0,73.5
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xbea9ab9127f8ea66f1d97e06da54121bde9b799e,,0xbea9ab9127f8ea66f1d97e06da54121bde9b799e,buy,0.98,10.0,9.8
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xaa36bad84a150757e7c281e1b0126e58dfb1bd96,,0xaa36bad84a150757e7c281e1b0126e58dfb1bd96,buy,0.98,5.09,4.9882
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x63d3fd1fb8f97d01596969e0316022a6126c752f,,0x63d3fd1fb8f97d01596969e0316022a6126c752f,buy,0.99,5.1,5.0489999999999995
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xa0634e7f3d28d53acf446ac39026d46366c95447,,0xa0634e7f3d28d53acf446ac39026d46366c95447,buy,0.98,30.3061,29.699978
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xa1303d0d0403549c93c9cdc2866def3b916ded0d,,0xa1303d0d0403549c93c9cdc2866def3b916ded0d,buy,0.98,125.0,122.5
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x0955f8bab422e3b67502fa3cb1cb4c39ea664eed,,0x0955f8bab422e3b67502fa3cb1cb4c39ea664eed,buy,0.98,3.0612,2.9999759999999998
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x52f8784a81d967a3afb74d2e1608503ff5e261b9,,0x52f8784a81d967a3afb74d2e1608503ff5e261b9,buy,0.98,50.0,49.0
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x0fbf068e861a9063b4912a2f8281ec2be7208b8a,,0x0fbf068e861a9063b4912a2f8281ec2be7208b8a,buy,0.98,5.0,4.9
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xd0459d96d20e60404f929034f11b9c37f2d0a1ff,,0xd0459d96d20e60404f929034f11b9c37f2d0a1ff,buy,0.98,69.99,68.5902
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xcf0d23524683635e78f7eae5bd667056600e5a25,,0xcf0d23524683635e78f7eae5bd667056600e5a25,buy,0.98,5.0,4.9
2026-03-23 15:58:35+00:00,,70511961689427886849251125331075177577040674831404454735628437740418162211411,UP,0xec2dbd55ec41f9b5f99f798f1b54f8867fa8c24e,,0xec2dbd55ec41f9b5f99f798f1b54f8867fa8c24e,buy,0.03,100.0,3.0
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,,0x2d76e76edb40aa464c70fff36362c22daaa7643f,0x2d76e76edb40aa464c70fff36362c22daaa7643f,sell,0.97,4.66,4.5202
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xe0a82519abff8c758191356c82ea9885f8702fb3,,0xe0a82519abff8c758191356c82ea9885f8702fb3,buy,0.98,1.0204,0.999992
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xc4a31b3a632f5f2b5c8e6f5d38dddaacc306e55e,,0xc4a31b3a632f5f2b5c8e6f5d38dddaacc306e55e,buy,0.98,10.102,9.89996
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xa1303d0d0403549c93c9cdc2866def3b916ded0d,,0xa1303d0d0403549c93c9cdc2866def3b916ded0d,buy,0.98,75.0,73.5
2026-03-23 15:58:35+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x8b21791c0129aa5d81ff1fb2ae4fb44b90ecad4b,,0x8b21791c0129aa5d81ff1fb2ae4fb44b90ecad4b,buy,0.98,3.0,2.94
2026-03-23 15:58:37+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x0fbf068e861a9063b4912a2f8281ec2be7208b8a,,0x0fbf068e861a9063b4912a2f8281ec2be7208b8a,buy,0.98,5.0,4.9
2026-03-23 15:58:37+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xcf0d23524683635e78f7eae5bd667056600e5a25,,0xcf0d23524683635e78f7eae5bd667056600e5a25,buy,0.98,5.0,4.9
2026-03-23 15:58:37+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,,0xbe077ecff77c3316cf30e05501eddbf7e75866e8,0xbe077ecff77c3316cf30e05501eddbf7e75866e8,sell,0.97,1.09,1.0573000000000001
2026-03-23 15:58:37+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xc4e1e682fc4e126802f5a2716273e663ae4945a2,,0xc4e1e682fc4e126802f5a2716273e663ae4945a2,buy,0.98,204.0816,199.999968
2026-03-23 15:58:37+00:00,,70511961689427886849251125331075177577040674831404454735628437740418162211411,UP,0x7a1f8583ebfd41c5958327ca264f7299c5821033,,0x7a1f8583ebfd41c5958327ca264f7299c5821033,buy,0.03,70.0,2.1
2026-03-23 15:58:37+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xcddab011ae54a4a66278d6a8396fa771e825af89,,0xcddab011ae54a4a66278d6a8396fa771e825af89,buy,0.98,50.0,49.0
2026-03-23 15:58:37+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xed457c7e2e3e28cf8129502010fcf8ae5b970d29,,0xed457c7e2e3e28cf8129502010fcf8ae5b970d29,buy,0.98,25.0,24.5
2026-03-23 15:58:37+00:00,,70511961689427886849251125331075177577040674831404454735628437740418162211411,UP,0xa1c533880fba81ea4741ce3ca67343b0d73b8838,,0xa1c533880fba81ea4741ce3ca67343b0d73b8838,buy,0.029999971199998848,33.333332,0.999999
2026-03-23 15:58:37+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xd111ced402bac802f74606deca83bbf6a1eaaf32,,0xd111ced402bac802f74606deca83bbf6a1eaaf32,buy,0.98,100.0,98.0
2026-03-23 15:58:37+00:00,,70511961689427886849251125331075177577040674831404454735628437740418162211411,UP,0x20b0a9b76217eb480d99ddd17f3a3c353ac6bbae,,0x20b0a9b76217eb480d99ddd17f3a3c353ac6bbae,buy,0.03,10.39,0.31170000000000003
2026-03-23 15:58:37+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,,0x9fceb781c99e5e111767a71f985b17aaa76cbb3f,0x9fceb781c99e5e111767a71f985b17aaa76cbb3f,sell,0.97,33.77,32.7569
2026-03-23 15:58:37+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x52f8784a81d967a3afb74d2e1608503ff5e261b9,,0x52f8784a81d967a3afb74d2e1608503ff5e261b9,buy,0.98,50.0,49.0
2026-03-23 15:58:37+00:00,,70511961689427886849251125331075177577040674831404454735628437740418162211411,UP,0x02c7935f219bbf141bd6864c154eb685c755bdad,,0x02c7935f219bbf141bd6864c154eb685c755bdad,buy,0.029999985749999642,66.666665,1.9999989999999996
2026-03-23 15:58:37+00:00,,70511961689427886849251125331075177577040674831404454735628437740418162211411,UP,0x485a8fb981cf3c4337af43ca27ddfdf61aa73e92,,0x485a8fb981cf3c4337af43ca27ddfdf61aa73e92,buy,0.02478484371476549,96.833332,2.399999
2026-03-23 15:58:37+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0x63d3fd1fb8f97d01596969e0316022a6126c752f,,0x63d3fd1fb8f97d01596969e0316022a6126c752f,buy,0.99,5.1,5.0489999999999995
2026-03-23 15:58:37+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,0xac0a67809f2e9847927977555cd97c999ae24199,,0xac0a67809f2e9847927977555cd97c999ae24199,buy,0.99,7.4,7.3260000000000005
2026-03-23 15:58:37+00:00,,93818154076666686896621053885958896092305047141716153924461852974244812585066,DOWN,,0x4020dea00e3246ab6079dc773dc2852f41fa4857,0x4020dea00e3246ab6079dc773dc2852f41fa4857,sell,0.98,1.18,1.1563999999999999
2026-03-23 15:58:37+00:00,,70511961689427886849251125331075177577040674831404454735628437740418162211411,UP,0xd111ced402bac802f74606deca83bbf6a1eaaf32,,0xd111ced402bac802f74606deca83bbf6a1eaaf32,buy,0.02,2.13,0.0426
