ts,token_id,outcome,price
1970-01-01 00:00:01.774280393+00:00,,Up,0.97
1970-01-01 00:00:01.774280393+00:00,,Up,0.98
1970-01-01 00:00:01.774280393+00:00,,Up,0.98
1970-01-01 00:00:01.774280393+00:00,,Up,0.97
1970-01-01 00:00:01.774280393+00:00,,Up,0.98
1970-01-01 00:00:01.774280393+00:00,,Up,0.97
1970-01-01 00:00:01.774280393+00:00,,Up,0.969999974903728
1970-01-01 00:00:01.774280393+00:00,,Up,0.9699999885690229
1970-01-01 00:00:01.774280393+00:00,,Up,0.97
1970-01-01 00:00:01.774280393+00:00,,Up,0.9699999998059999
1970-01-01 00:00:01.774280393+00:00,,Up,0.97
1970-01-01 00:00:01.774280393+00:00,,Up,0.97
1970-01-01 00:00:01.774280393+00:00,,Down,0.04
1970-01-01 00:00:01.774280393+00:00,,Up,0.9699999330699912
1970-01-01 00:00:01.774280393+00:00,,Up,0.9699999330699912
1970-01-01 00:00:01.774280393+00:00,,Up,0.97
1970-01-01 00:00:01.774280393+00:00,,Up,0.97
1970-01-01 00:00:01.774280393+00:00,,Down,0.03
1970-01-01 00:00:01.774280393+00:00,,Up,0.97
1970-01-01 00:00:01.774280393+00:00,,Up,0.97
1970-01-01 00:00:01.774280393+00:00,,Down,0.029999971199998848
1970-01-01 00:00:01.774280393+00:00,,Down,0.04
1970-01-01 00:00:01.774280393+00:00,,Up,0.96
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Down,0.02
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
