bucket,outcome,mid_price,log_return,realized_volatility_rolling,annualized_volatility_rolling
2026-03-26 16:00:30+00:00,NO,0.9099999995315556,0.0,0.004443485424050101,11.159431255585424
2026-03-26 16:00:30+00:00,YES,0.1,-0.09075436326846376,0.04185046918683485,105.10385189444334
2026-03-26 16:00:35+00:00,NO,0.9,-0.011049835671810934,0.0047640184164997506,11.964422282455645
2026-03-26 16:00:35+00:00,YES,0.1,0.0,0.0412304279586516,103.54667170789668
2026-03-26 16:00:40+00:00,NO,0.9,0.0,0.004702762808539192,11.810584094452345
2026-03-26 16:00:40+00:00,YES,0.1,0.0,0.04063715346056788,102.05671386056727
2026-03-26 16:00:45+00:00,NO,0.9,0.0,0.004643811114985697,11.66253198921759
2026-03-26 16:00:45+00:00,YES,0.1,0.0,0.04006877367179704,100.6292769333474
2026-03-26 16:00:50+00:00,NO,0.9,0.0,0.004587022429450928,11.519912092482857
2026-03-26 16:00:50+00:00,YES,0.1,0.0,0.039523594885265974,99.26010732667598
2026-03-26 16:00:55+00:00,NO,0.9,0.0,0.0045322676236058575,11.382400109562015
2026-03-26 16:00:55+00:00,YES,0.1,0.0,0.03900008044803479,97.94534586893208
2026-03-26 16:01:00+00:00,NO,0.9,0.0,0.004479428110790285,11.249698220263015
2026-03-26 16:01:00+00:00,YES,0.091886080724255,-0.08462062920496916,0.040755642385233874,102.35428859822743
2026-03-26 16:01:05+00:00,NO,0.9,0.0,0.004428394764652021,11.121532363143277
2026-03-26 16:01:05+00:00,YES,0.091886080724255,0.0,0.04024432857982311,101.0701679773675
2026-03-26 16:01:10+00:00,NO,0.9,0.0,0.004379066970352411,10.997649852693987
2026-03-26 16:01:10+00:00,YES,0.091886080724255,0.0,0.03975179015679952,99.83320011364572
2026-03-26 16:01:15+00:00,NO,0.9,0.0,0.0043313517895489095,10.87781728226571
2026-03-26 16:01:15+00:00,YES,0.091886080724255,0.0,0.039276905419043016,98.64056796127328
2026-03-26 16:01:20+00:00,NO,0.9,0.0,0.0042851632233728825,10.761818673100558
2026-03-26 16:01:20+00:00,YES,0.091886080724255,0.0,0.03881864430664527,97.48968461343289
2026-03-26 16:01:25+00:00,NO,0.9,0.0,0.004240421560094126,10.649453836047769
2026-03-26 16:01:25+00:00,YES,0.091886080724255,0.0,0.03837605899042168,96.37816967869345
2026-03-26 16:01:30+00:00,NO,0.89,-0.011173300598125227,0.004496000162762055,11.291317502671822
2026-03-26 16:01:30+00:00,YES,0.091886080724255,0.0,0.03794827561933173,95.3038285553665
2026-03-26 16:01:35+00:00,NO,0.89,0.0,0.004450813084626819,11.17783404453744
2026-03-26 16:01:35+00:00,YES,0.091886080724255,0.0,0.03753448705815745,94.26463419281065
2026-03-26 16:01:40+00:00,NO,0.89,0.0,0.004406961639991678,11.067704914999767
2026-03-26 16:01:40+00:00,YES,0.091886080724255,0.0,0.037133946477999134,93.2587109945131
2026-03-26 16:01:45+00:00,NO,0.89,0.0,0.004364381301897355,10.960768060153494
2026-03-26 16:01:45+00:00,YES,0.091886080724255,0.0,0.036745961683699924,92.28432057190469
2026-03-26 16:01:50+00:00,NO,0.89,0.0,0.004323011825092754,10.856872179234932
2026-03-26 16:01:50+00:00,YES,0.091886080724255,0.0,0.03636989008011004,91.33984910256567
2026-03-26 16:01:55+00:00,NO,0.89,0.0,0.004282796887536671,10.755875824284423
2026-03-26 16:01:55+00:00,YES,0.091886080724255,0.0,0.03600513419386522,90.42379608355765
2026-03-26 16:02:00+00:00,NO,0.89,0.0,0.004243683767916448,10.657646590262198
2026-03-26 16:02:00+00:00,YES,0.091886080724255,0.0,0.035651137679648275,89.53476430149317
2026-03-26 16:02:05+00:00,NO,0.89,0.0,0.004205623054983872,10.562060385070481
2026-03-26 16:02:05+00:00,YES,0.091886080724255,0.0,0.03530738175018071,88.6714508667668
2026-03-26 16:02:10+00:00,NO,0.89,0.0,0.004168568385063632,10.469000770328586
2026-03-26 16:02:10+00:00,YES,0.091886080724255,0.0,0.0349733819778159,87.83263918103184
2026-03-26 16:02:15+00:00,NO,0.89,0.0,0.004132476204563123,10.378358364936718
2026-03-26 16:02:15+00:00,YES,0.091886080724255,0.0,0.034648685422867864,87.0171917252449
2026-03-26 16:02:20+00:00,NO,0.89,0.0,0.004097305554717191,10.290030304480922
2026-03-26 16:02:20+00:00,YES,0.091886080724255,0.0,0.03433286804994618,86.22404357101358
2026-03-26 16:02:25+00:00,NO,0.89,0.0,0.004097305554717191,10.290030304480922
2026-03-26 16:02:25+00:00,YES,0.091886080724255,0.0,0.034025532398770375,85.45219653104715
2026-03-26 16:02:30+00:00,NO,0.89,0.0,0.004097305554717191,10.290030304480922
2026-03-26 16:02:30+00:00,YES,0.1,0.08462062920496916,0.035570424394705896,89.33205983219258
2026-03-26 16:02:35+00:00,NO,0.89,0.0,0.003825790045111686,9.608142467543637
2026-03-26 16:02:35+00:00,YES,0.1,0.0,0.03526244955559003,88.55860752672041
2026-03-26 16:02:40+00:00,NO,0.89,0.0,0.003825790045111686,9.608142467543637
2026-03-26 16:02:40+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:02:45+00:00,NO,0.89,0.0,0.003825790045111686,9.608142467543637
2026-03-26 16:02:45+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:02:50+00:00,NO,0.89,0.0,0.003825790045111686,9.608142467543637
2026-03-26 16:02:50+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:02:55+00:00,NO,0.89,0.0,0.003825790045111686,9.608142467543637
2026-03-26 16:02:55+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:03:00+00:00,NO,0.89,0.0,0.003825790045111686,9.608142467543637
2026-03-26 16:03:00+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:03:05+00:00,NO,0.89,0.0,0.0038257903307346254,9.60814318486107
2026-03-26 16:03:05+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:03:10+00:00,NO,0.89,0.0,0.0038257903307346254,9.60814318486107
2026-03-26 16:03:10+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:03:15+00:00,NO,0.89,0.0,0.0038257903307346254,9.60814318486107
2026-03-26 16:03:15+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:03:20+00:00,NO,0.89,0.0,0.0038257903307346254,9.60814318486107
2026-03-26 16:03:20+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:03:25+00:00,NO,0.899999975999999,0.011173273931457117,0.0040973043219298295,10.290027208441552
2026-03-26 16:03:25+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:03:30+00:00,NO,0.899999975999999,0.0,0.0040973043219298295,10.290027208441552
2026-03-26 16:03:30+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:03:35+00:00,NO,0.899999975999999,0.0,0.0040973043219298295,10.290027208441552
2026-03-26 16:03:35+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:03:40+00:00,NO,0.899999975999999,0.0,0.0040973043219298295,10.290027208441552
2026-03-26 16:03:40+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:03:45+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:03:45+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:03:50+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:03:50+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:03:55+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:03:55+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:04:00+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:04:00+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:04:05+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:04:05+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:04:10+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:04:10+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:04:15+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:04:15+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:04:20+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:04:20+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:04:25+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:04:25+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
2026-03-26 16:04:30+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:04:30+00:00,YES,0.1,0.0,0.03496233814426236,87.80490354344613
